450845146985156609|34.1536825|-118.2418264|yurfaveasian|Tue Apr 01 04:00:34 +0000 2014|Late night run|late night run
450845147019087872|34.00599875|-81.22506595|laneymcwaters1|Tue Apr 01 04:00:34 +0000 2014|April fools!!!!! Hahaha!!! I'm not moving!!!!!!! :) :) :) 💖|april fools hahaha moving not
450845147039690753|40.79963056|-77.85540634|Mollynnes|Tue Apr 01 04:00:34 +0000 2014|#NotTrustingAnyoneFor24Hours|#nottrustinganyonefor24hours
450845147056467968|42.73731167|-87.9018759|TheKidGoober|Tue Apr 01 04:00:34 +0000 2014|@KaHinze_23 Soloist or sploosh I still don't know lmfao|don know lmfao soloist sploosh still
450845147153309696|40.77593472|-73.94499139|CruzzSantiagoo|Tue Apr 01 04:00:34 +0000 2014|Happy Tuesday 🌀|happy tuesday
450845147215851520|34.05602974|-118.17244344|MommaRaeee|Tue Apr 01 04:00:34 +0000 2014|Okay bye. Getting off twitter ! The #HIMYMFarewell tweets are rolling in &amp; I haven't seen it 😩|#himymfarewell are bye getting haven off okay rolling seen the tweets twitter
450845147358457857|38.81011703|-90.32459852|cayteewomes|Tue Apr 01 04:00:34 +0000 2014|“@DannyTanner: Justin Bieber needs to chill http://t.co/kgtLx9jOsu” OH MY GOD 😂😂|bieber chill dannytanner god justin needs
450845147391995905|33.37225516|-111.92237095|JMcCown11|Tue Apr 01 04:00:34 +0000 2014|The notebook is my movie|movie notebook the
450845147652435969|28.2575465|-81.4315668|ivanissemariex3|Tue Apr 01 04:00:34 +0000 2014|Hello April 👋💘|april hello
450845147744333826|37.45512511|-122.12795065|ItsEdwardd|Tue Apr 01 04:00:34 +0000 2014|And I never keep a switchblade. But in the middle of the night I'll run a black ops fridge raid. Jackpot And I Never played the bad cop|and bad black but cop fridge jackpot keep middle never night ops played raid run switchblade the
450845147752693761|34.27084242|-118.72467079|ilyse333|Tue Apr 01 04:00:34 +0000 2014|IVE LOST IT DAMMIT HOW I MET YOUR MOTHER|dammit how ive lost met mother your
450845147773673473|42.53437899|-82.93017053|KLesher32|Tue Apr 01 04:00:34 +0000 2014|@brianna_n10 greatest show around right now|around greatest now right show
450845147941830656|41.65000028|-88.17540603|Pattchesss|Tue Apr 01 04:00:34 +0000 2014|@gloria_romeo @Emily_Dawson9 @TouchMySwagSack @Tfoles3 Gloria don't ruin this moment|don gloria moment ruin this
450845148143190017|37.44082993|-122.16240086|kaychorn|Tue Apr 01 04:00:34 +0000 2014|Today flew by now I just need the rest of the week to! #countdown 🌉👉🗻|#countdown flew just need now rest the today week
450845149631746048|33.98201865|-118.23652344|adsbringcust|Tue Apr 01 04:00:34 +0000 2014|✍ #US [contract] Field Network Engineer at http://t.co/eOiiHl31BR ✔ #jobs|#jobs #us contract engineer field network
450845149745016832|44.15055082|-93.97746862|Shelby_Forst|Tue Apr 01 04:00:34 +0000 2014|Tomorrow is a day filled with caribou, human development, and lots and lots of stats. 👊👊👊💯✔️📝📕☕️|and caribou day development filled human lots stats tomorrow with
450845149766361088|39.10021432|-77.23359249|Cristina_Perez0|Tue Apr 01 04:00:34 +0000 2014|Im justin Bieber|bieber justin
450845149803728896|29.529118|-95.1738446|Alana_Alese98|Tue Apr 01 04:00:34 +0000 2014|"@onlyaysia: 6996- ooo me likey ur number but ilysm❤️❤️" re do it NOW or ur sleeping on the floor|6996 but floor ilysm likey now number onlyaysia ooo sleeping the
450845149887619072|41.55652776|-90.61843894|jordan_lafrenz|Tue Apr 01 04:00:34 +0000 2014|Who's hiring? And nobody say the corner.|and corner hiring nobody say the who
450845149937954817|30.25196987|-92.01906226|zay_TheBest|Tue Apr 01 04:00:34 +0000 2014|That lady that sale cold cups allat in Richter park my cousin|allat cold cousin cups lady park richter sale that
450845149980286976|42.1122939|-72.5894882|imJRaw_|Tue Apr 01 04:00:34 +0000 2014|My dog keeps humping me. Ever since he got balls. Lmao|balls dog ever got humping keeps lmao since
450845150067957760|33.70961577|-116.27789159|joycekiehl|Tue Apr 01 04:00:34 +0000 2014|@MisterSCollins @cgeorge110 After I get back would be best for me.|after back best for get would
450845150093512704|28.31851085|-81.61498326|CedJ33|Tue Apr 01 04:00:34 +0000 2014|@Schaeffer_24 @kat_spinda21 ill book u a flyt !!(:|book flyt ill
450845150126678016|33.6654786|-83.7259431|missmaesmommy12|Tue Apr 01 04:00:34 +0000 2014|Come snuggle with me til i fall asleep.|asleep come fall snuggle til with
450845150210580481|33.79198852|-118.27477254|bri310loks|Tue Apr 01 04:00:34 +0000 2014|I put up a pic that I posted earlier on twitter on to Instagram I feel like it's too much cleavage and I should just take it down 😔|and cleavage down earlier feel instagram just like much pic posted put should take that too twitter
450845150223151104|34.48225618|-86.86006665|ashh_nicole614|Tue Apr 01 04:00:34 +0000 2014|God is great, beer is good and people are crazy.|and are beer crazy god good great people
450845150244126721|33.72272974|-116.32558328|drew_mclemore|Tue Apr 01 04:00:34 +0000 2014|“@tristan_winslow: Booty pics accepted 24/7, snapchat: drew_mclemore"|accepted booty drew mclemore pics snapchat tristan winslow
450845150302855168|47.48152265|-94.87530293|ZoltanTroll|Tue Apr 01 04:00:34 +0000 2014|You're welcome twitter|twitter welcome you
450845150303256576|39.01860073|-76.75814963|NotebooKKTatted|Tue Apr 01 04:00:34 +0000 2014|Women on here sayin they would never treat someone how they bein treated but see you follow and don't fb. Fuck your feelings|and bein but don feelings follow fuck here how never sayin see someone they treat treated women would you your
450845150458032130|40.22525396|-111.66680553|YvyCruz|Tue Apr 01 04:00:34 +0000 2014|Illinois @GovernorQuinn declared March 31 Cesar Chavez Day. So happy #CesarChavezDay, folks!|#cesarchavezday cesar chavez day declared folks happy illinois march
450845150546501632|40.9271385|-83.05237|LeviSchafer1|Tue Apr 01 04:00:34 +0000 2014|#SingleBecause lol you serious?|#singlebecause lol serious you
450845150747426817|34.02031145|-118.28607477|FrancesWang_|Tue Apr 01 04:00:34 +0000 2014|...as I'm currently struggling with not being where I had hoped at this point in the year because I've been a perfectionist 😳😳😳|because been being currently had hoped not perfectionist point struggling the this where with year
450845150886232065|36.62175141|-87.35080744|lavidakaylee|Tue Apr 01 04:00:34 +0000 2014|Today I told tori that I'm going to work harder in school, and now I'm not doing my homework soooo yeah .|and doing going harder homework not now school soooo that today told tori work yeah
450845150898450433|33.87134164|-117.20871452|gretheeeeel|Tue Apr 01 04:00:34 +0000 2014|My step dad asked how come I didn't watch @MTVteenwolf today 😭 thanks for reminding me Mondays suck now.|asked come dad didn for how mondays now reminding step suck thanks today watch
450845151058214912|28.352505|-82.7032932|Jazzzywrayyy|Tue Apr 01 04:00:34 +0000 2014|Cuddling would be kinda nice right now... 😌|cuddling kinda nice now right would
450845151082971137|33.66269001|-117.39186543|xDanielCurranx|Tue Apr 01 04:00:34 +0000 2014|THAT ENDING GAVE ME GOOSEBUMPS! #HIMYMFinale|#himymfinale ending gave goosebumps that
450845151091773440|40.8508954|-73.8830545|Certified_Starr|Tue Apr 01 04:00:34 +0000 2014|Celine Dion x Because you loved me|because celine dion loved you
450845151103954945|29.9943269|-95.60590858|DemiDreamin|Tue Apr 01 04:00:34 +0000 2014|@Lovatics96 @lovato_crazyy @lorinalovesdemi Demi's the one that was gonna leak it not me|demi gonna leak not one that the was
450845151301087233|36.35160104|-119.27831899|kaaybooo_53|Tue Apr 01 04:00:35 +0000 2014|@westkid559 *Peasant|peasant
450845151305273344|27.62438953|-97.2195482|ScgSarah|Tue Apr 01 04:00:35 +0000 2014|“@fatamypost: How most girls sit while driving http://t.co/NujBpFXbYR” deff not flexible enough to do this|deff driving enough fatamypost flexible girls how most not sit this while
450845151380795392|33.3671403|-111.6504286|dddaaalllaaasss|Tue Apr 01 04:00:35 +0000 2014|I don't know what say but I am gonna say something|but don gonna know say something what
450845151426924544|42.1076548|-79.2291207|kaylovecastro|Tue Apr 01 04:00:35 +0000 2014|My family is made of psychotic freaks that i will kill a saint for, because its the fucking family|because family for freaks fucking its kill made psychotic saint that the will
450845151448268800|42.29723671|-89.06739903|bciembro|Tue Apr 01 04:00:35 +0000 2014|For years I thought the sun was a monster, but I'm here to tell you it's not a monster!!|but for here monster not sun tell the thought was years you
450845151494426624|41.69318434|-73.92950459|AyeKing_Felix|Tue Apr 01 04:00:35 +0000 2014|“@mike_bojko: #neverforget #fdrfinest http://t.co/ZnzjHxfDY5” my niggga 😩😩😭|#fdrfinest #neverforget bojko mike niggga
450845151712124928|43.1735733|-101.7379445|brittrose1|Tue Apr 01 04:00:35 +0000 2014|Lol that was a little fun tho :)|fun little lol that tho was
450845151749890048|32.8976168|-96.7168231|BahamianRebel|Tue Apr 01 04:00:35 +0000 2014|if we have sex i gotta feel love..whether its kissing on me while we at it or diggin into my back..lemme know you feelin it like i am.|back diggin feel feelin gotta have into its kissing know lemme like love sex whether while you
450845151816974336|29.8872267|-97.94923926|maiyabby5|Tue Apr 01 04:00:35 +0000 2014|@cakeland_24 well I'm gonna have to teach you. Lol|gonna have lol teach well you
450845151909273600|47.9431468|-97.0390797|Solem_33x|Tue Apr 01 04:00:35 +0000 2014|Well so much for thinking it was summer time... Snow plowed the driveway though http://t.co/XjaA388rBs|driveway for much plowed snow summer the thinking though time was well
450845152085811200|40.55337937|-74.29257095|xo_dopeness|Tue Apr 01 04:00:35 +0000 2014|It's funny how people tweet what they be wanting to say to someone but can't even confront it to them lol|but can confront even funny how lol people say someone them they tweet wanting what
450845152114778112|33.83470588|-118.2693274|PharaohOliver|Tue Apr 01 04:00:35 +0000 2014|I mean I guess. Nothing like wrapping lumpia to bond with your girlfriend hahaha http://t.co/COJ5GbJKTN|bond girlfriend guess hahaha like lumpia mean nothing with wrapping your
450845152115175424|29.94917752|-90.31983733|nnyaaa_|Tue Apr 01 04:00:35 +0000 2014|@luupoo_ Gotta get it how you love fool.|fool get gotta how love you
450845152118964225|39.74513641|-104.99914012|bigjondaniel|Tue Apr 01 04:00:35 +0000 2014|I'll just be stepping out to burn one #DenverDinner|#denverdinner burn just one out stepping
450845152232214528|44.7507965|-122.4741608|notoriousrjn|Tue Apr 01 04:00:35 +0000 2014|"@peytonw5: @HannahT_12 I'm cold actually" heard that mmmhmmm|actually cold heard mmmhmmm peytonw5 that
450845152350076929|33.46558303|-112.08224518|umonkey80|Tue Apr 01 04:00:35 +0000 2014|I'm at Zoyo Neighborhood Yogurt - @zoyogurt (Phoenix, AZ) http://t.co/rwxK74Km4h|neighborhood phoenix yogurt zoyo
450845152542617601|32.7554975|-96.9852613|MayraMartinezF|Tue Apr 01 04:00:35 +0000 2014|Feed your dreams, and starve your fears|and dreams fears feed starve your
450845152731361280|39.9358722|-82.9026219|_DamnUOENO|Tue Apr 01 04:00:35 +0000 2014|I got them dirty birds call me Julio !|birds call dirty got julio them
450845153100451841|30.45822584|-97.75482726|kentek|Tue Apr 01 04:00:35 +0000 2014|Joshua Tree circa 1991. I miss that jeep. http://t.co/GlNCZ3jpn1|1991 circa jeep joshua miss that tree
450845153666686976|41.69419515|-93.76862755|Gabbie_goo|Tue Apr 01 04:00:35 +0000 2014|“@LoveWomenRight: This type of Hug and Kiss 😍🙈 http://t.co/k9Lz1gPxlo” errrrrmahgerd 😍|and errrrrmahgerd hug kiss lovewomenright this type
450845153969074176|40.69233851|-73.38146462|kathleeeeennnnn|Tue Apr 01 04:00:35 +0000 2014|@brittanycaseyy come hang out with me|come hang out with
450845154006421504|34.10463983|-118.32708048|sammyantha_p|Tue Apr 01 04:00:35 +0000 2014|If any of y'all ratchets try to "April fools!" me tomorrow...... I will end u|all any april end fools ratchets tomorrow try will
450845154031583232|37.03917079|-95.63635064|SusanRinkenbau2|Tue Apr 01 04:00:35 +0000 2014|@TheBobbyEwing your right you always do I like it when you win I'm a happy camper now good job tonight John Ross he tried to kill his mom|always camper good happy his job john kill like mom now right ross tonight tried when win you your
450845154052943872|32.49903423|-86.47023339|patholena|Tue Apr 01 04:00:35 +0000 2014|@TheWOWBuzz so you are dropping channels...will we see a rate drop? My guess is no #moneygrab|#moneygrab are channels drop dropping guess rate see will you
450845154078109696|25.82471352|-80.2766554|Angelo7Bernal|Tue Apr 01 04:00:35 +0000 2014|“@ivette2345: @Angelo7Bernal nahh cookie is my number one👆💓... @jhonny3213 http://t.co/JW0rOeFZSP” I could be there if I want too👊|cookie could ivette2345 nahh number one there too want
450845154203545601|39.60965891|-85.90831146|chasechez|Tue Apr 01 04:00:35 +0000 2014|It's April first. Trust no one. Especially Mr. Buck|april buck especially first one trust
450845154220720128|30.88081633|-83.29944526|peyton_mcalpin|Tue Apr 01 04:00:35 +0000 2014|Valdosta still played good though.|good played still though valdosta
450845154258456576|31.18765979|-84.7209079|Aye_Yo_Tish|Tue Apr 01 04:00:35 +0000 2014|@itschloeolivia lmmfao phew auntie don't play|auntie don lmmfao phew play
450845154384293888|39.57492609|-77.75899567|ayy_costa|Tue Apr 01 04:00:35 +0000 2014|@Baller_Blank14 us brown skins never trip Bruh|brown bruh never skins trip
450845154396487680|39.82480149|-84.29455908|DeosKeeper|Tue Apr 01 04:00:35 +0000 2014|@SpaceJam_Jardan @cdillard23 @ciarra_davis what is it?|what
450845154434248704|39.2165928|-84.4727904|IsThisTheTop|Tue Apr 01 04:00:35 +0000 2014|Vibin to this @TalibKweli . Hip hop aint dead yal just don't listening to some bull shit|aint bull dead don hip hop just listening shit some this vibin yal
450845154447224832|33.94389398|-118.40502262|kanalee|Tue Apr 01 04:00:35 +0000 2014|Finally back in lala land 5 hrs late , thanks weather. (@ Los Angeles International Airport (LAX) - @lax_official) http://t.co/WHTnJ82QHc|airport angeles back finally hrs international lala land late lax los thanks weather
450845154534903808|33.9616051|-117.7367235|Quinmeyyy|Tue Apr 01 04:00:35 +0000 2014|Still sleepy ugh|sleepy still ugh
450845154560053249|37.6396235|-122.4283936|xoxo_stefany|Tue Apr 01 04:00:35 +0000 2014|@marisafranke I have feelings for you|feelings for have you
450845154581028865|34.78717164|-111.7732739|Sugar_Rush45|Tue Apr 01 04:00:35 +0000 2014|@NovaPhoenyx don't know! -hugs u!-|don hugs know
450845154623385600|30.43517214|-86.9612573|kendallkeating|Tue Apr 01 04:00:35 +0000 2014|napowrimo?! Yeah?! Anyone?!|anyone napowrimo yeah
450845154656931840|37.7383726|-84.30072973|Jacobwillett02|Tue Apr 01 04:00:35 +0000 2014|@Hi_ImKaila I wanna see the video|see the video wanna
450845154719842304|39.07309073|-74.74153861|caroline_corbo|Tue Apr 01 04:00:35 +0000 2014|Payton ❤️ me|payton
450845154870427649|30.44551395|-84.3100188|lsaadysaxe|Tue Apr 01 04:00:35 +0000 2014|Tonight I watched supersize me while eating McDonald's... 🍔🍟|eating mcdonald supersize tonight watched while
450845155000848384|41.81248356|-87.8252737|MrS3rb|Tue Apr 01 04:00:35 +0000 2014|I wanna go out somewhere.|out somewhere wanna
450845155042402304|47.96612889|-122.09245996|AliciaLynnHynes|Tue Apr 01 04:00:35 +0000 2014|We're all going to die That alone should make us love each other but it doesn't We are terrorized by trivialities we are eaten up by nothing|all alone are but die doesn each eaten going love make nothing other should terrorized that trivialities
450845155071758338|39.97871501|-104.8314969|n_abeyta5|Tue Apr 01 04:00:35 +0000 2014|Where is Athena? 😭|athena where
450845155088924673|44.48854463|-87.92681417|LizzAlavez|Tue Apr 01 04:00:35 +0000 2014|I feel gross.|feel gross
450845155244134400|42.35482398|-71.06289343|lilaclillz|Tue Apr 01 04:00:35 +0000 2014|i wish i was into 5sos as much i was before but i still am rlly proud of how far they've come!!!|5sos before but come far how into much proud rlly still they was wish
450845155365748736|41.48615709|-71.53327768|SpencerDillon41|Tue Apr 01 04:00:36 +0000 2014|Happy Birthday to meeee! 😁|birthday happy meeee
450845155382161408|41.83997227|-86.6406781|MasonDerkrazy|Tue Apr 01 04:00:36 +0000 2014|APRIL 1st|1st april
450845155458043905|42.52741458|-82.90575563|_JDEBOSE12|Tue Apr 01 04:00:36 +0000 2014|You not tho.....lmfao 😂😂|lmfao not tho you
450845155541536768|42.98109382|-87.99300421|sierra_pitre|Tue Apr 01 04:00:36 +0000 2014|@DatHandyManCris lmaaao 😂😉|lmaaao
450845155659362306|29.13211204|-81.87716517|alyssaMorris_|Tue Apr 01 04:00:36 +0000 2014|HAPPY BIRTHDAY TO MY BEST FRIEND IN THE WHOLE WIDE WORLE @k_juopperi! 💋💋💋💋💋💋|best birthday friend happy the whole wide worle
450845155747037184|33.86685612|-118.3421516|adampham240|Tue Apr 01 04:00:36 +0000 2014|ma cookin phở tonight ❤️|cookin tonight
450845155889659906|31.48147607|-89.68386902|TrAp_GuY_12|Tue Apr 01 04:00:36 +0000 2014|If u can get over me , u the truth ,|can get over the truth
450845155956756480|33.40350889|-112.01783421|countryazhell|Tue Apr 01 04:00:36 +0000 2014|The mc magic rap debate continues.... Definitely one of my heroes|continues debate definitely heroes magic one rap the
450845156283936769|43.6212936|-116.3786166|garykester|Tue Apr 01 04:00:36 +0000 2014|@PhillyP88 Celtics compete hard but lose close games a lot|but celtics close compete games hard lose lot
450845156292702208|39.43720131|-77.41547612|HiImRachell_|Tue Apr 01 04:00:36 +0000 2014|Please Get The Fuck Out My Face.!! *rich homie quan voice*|face fuck get homie out please quan rich the voice
450845156338462722|43.566879|-116.5738841|AddisonBaustadt|Tue Apr 01 04:00:36 +0000 2014|999- you're gorgeous &amp; I can't wait to watch you play next season!! You're one of the best players I know! ♥|999 best can gorgeous know next one play players season the wait watch you
450845156464271360|36.27703652|-95.85091936|BrittneyBear1|Tue Apr 01 04:00:36 +0000 2014|@ScottRoseburg @Benjaminray92 k bye 😘|bye
450845156485259264|30.60000066|-96.33722611|ashfordshelby|Tue Apr 01 04:00:36 +0000 2014|love is blind, ain't that the realest shit you've ever heard|ain blind ever heard love realest shit that the you
450845156640436224|34.64827725|-120.4386631|taylorrleighh12|Tue Apr 01 04:00:36 +0000 2014|Yikes 😁|yikes
450845156686966786|39.94158648|-75.03881011|Baina888|Tue Apr 01 04:00:36 +0000 2014|OMG COURTNEY YOUR FINALLY 16!! Ok so we haven't been that close for that long but I feel like it's… http://t.co/X7DjgMBzpQ|been but close courtney feel finally for haven like long omg that your
450845156720136193|29.56328573|-97.9377174|LandriePierce|Tue Apr 01 04:00:36 +0000 2014|I ain't got time while you sit around and play with my love.|ain and around got love play sit time while with you
450845157626105858|29.4858162|-98.3125582|girlwith_tattoo|Tue Apr 01 04:00:36 +0000 2014|@DeRon_Colbert20 lol I can sometimes.|can lol sometimes
450845157823643649|26.21242971|-81.81049743|carly_turcich|Tue Apr 01 04:00:36 +0000 2014|@M_belcik12 thts where|thts where
450845157907132417|47.26241704|-122.21295635|antoniovillajr|Tue Apr 01 04:00:36 +0000 2014|@villavanilla71 you have played it.. And was a great hitter😘😘|and great have hitter played was you
450845157944868865|30.65691181|-93.59614666|BlipInTime|Tue Apr 01 04:00:36 +0000 2014|@GirlOfEmeralds write it down and don't ask questions lol *pulls out sonic screwdriver*|and ask don down lol out pulls questions screwdriver sonic write
450845157953245184|36.19355311|-115.27789427|kaib001|Tue Apr 01 04:00:36 +0000 2014|Booty had me like http://t.co/XUIlptnalu|booty had like
450845158045523968|32.94331663|-96.67543922|JessieMayBreezY|Tue Apr 01 04:00:36 +0000 2014|me trying to finish the semester http://t.co/IRpEW9n0I1|finish semester the trying
450845158234279936|37.62940599|-122.05995893|shairatuazonxx|Tue Apr 01 04:00:36 +0000 2014|I'm crying but holy shit wtf 😭|but crying holy shit wtf
450845158238453760|32.5668777|-96.8331071|Rob_Ross_|Tue Apr 01 04:00:36 +0000 2014|I don't care..|care don
450845158553436160|38.9555518|-76.9893604|_MissinCHRIS|Tue Apr 01 04:00:36 +0000 2014|Mfs really think I be givin af|givin mfs really think
450845158599192577|34.1269059|-93.05843936|_DreaamChaser_|Tue Apr 01 04:00:36 +0000 2014|Man I'm just gone deleted twitter and don't get on no more .|and deleted don get gone just man more twitter
450845158633111552|40.21177658|-74.02516016|wavy4lyfe|Tue Apr 01 04:00:36 +0000 2014|niggas swear they got sour stop lying b!!!!|got lying niggas sour stop swear they
450845158683459584|45.5381297|-73.76139573|croumo|Tue Apr 01 04:00:36 +0000 2014|@Unaa_reina happy birthday all the best!!:)|all best birthday happy the
450845158779940864|36.99220149|-86.44729019|Schmuttzy|Tue Apr 01 04:00:36 +0000 2014|@SAEmbry You'll prolly have to return it. Know what they say #OnceYouGoBlack|#onceyougoblack have know prolly return say they what you
450845158829850624|38.44115424|-82.53985997|nicholasgannon1|Tue Apr 01 04:00:36 +0000 2014|I dont wanna perfect relationship i just want you #TheTruth @ballbabe12|#thetruth dont just perfect relationship wanna want you
450845158959874048|33.76282188|-96.55855408|LINDZZZT|Tue Apr 01 04:00:36 +0000 2014|@paige_nicole01 lol! Girl Ikr!Idk wht Id do if either of mine ever came home&amp;told me they've been bullied😳 plz dear lord lead me n tht time|amp been bullied came dear either ever girl home idk ikr lead lol lord mine plz they tht time told wht
450845158964097025|29.9545263|-95.4403643|cindaaaay001|Tue Apr 01 04:00:36 +0000 2014|@BryanChilango ummm why did I just get asked this twice? lol|asked did get just lol this twice ummm why
450845158989660160|26.52413648|-78.6902201|KiloStuntin|Tue Apr 01 04:00:36 +0000 2014|1st 😂|1st
450845159014408192|34.02092274|-118.37225806|thatj_nott|Tue Apr 01 04:00:36 +0000 2014|Ehire!!!! Kid is on fire!|ehire fire kid
450845159102480384|38.75643365|-93.74113001|m_stever|Tue Apr 01 04:00:36 +0000 2014|Denying someone else's success doesn't make you any better.|any better denying doesn else make someone success you
450845159107096576|40.89965305|-73.89769251|NYSTAT3OFMIIND|Tue Apr 01 04:00:36 +0000 2014|Lmfao @ciphasounds calling @angiemartinez #puffmami #ThisIsHot97 #hot97|#hot97 #puffmami #thisishot97 calling lmfao
450845159186776064|38.0326622|-84.50491178|KasKratz24|Tue Apr 01 04:00:36 +0000 2014|Always awkward seeing guys with girlfriends on tinder|always awkward girlfriends guys seeing tinder with
450845159236702208|33.19761167|-96.74353013|izzzy1o1|Tue Apr 01 04:00:36 +0000 2014|@AmeliaaWalshh hahaha I'm glad you like it 😔😂|glad hahaha like you
450845159295426560|38.2013929|-85.818858|_whatdatmoufdo_|Tue Apr 01 04:00:36 +0000 2014|Destiny has a stalker &amp;&amp; still continues to have a friendship with the stalker , she too her shit too a WHOLE another level . Lmfaooooooooo|another continues destiny friendship has have her level lmfaooooooooo she shit stalker still the too whole with
450845159388090368|40.05964671|-74.85136266|ioOlmedia|Tue Apr 01 04:00:36 +0000 2014|it's 12 I AINT BELIEVING ANYTHING ANYONE TELLS ME TODAY|aint anyone anything believing tells today
450845159513542657|32.99199992|-93.46026542|x_twEATme_x|Tue Apr 01 04:00:36 +0000 2014|Why do I feel so lonely in a major way?|feel lonely major way why
450845159593619456|40.65193366|-75.32698296|DanielVazquezJr|Tue Apr 01 04:00:37 +0000 2014|“@mariya_saydek: IT'S OFFICIALLY SIMBA'S BIRTHDAY 💟🎉” *April Fools Day|april birthday day fools mariya officially saydek simba
450845159631355904|33.38531584|-84.77315146|somuchmaryjane|Tue Apr 01 04:00:37 +0000 2014|@lernilous I do have a choice|choice have
450845159651938304|35.44856334|-97.11695513|ErinLeann3|Tue Apr 01 04:00:37 +0000 2014|Zac has a mean way of flirting. 😂|flirting has mean way zac
450845159756791808|26.1888977|-97.570632|amberjean_b|Tue Apr 01 04:00:37 +0000 2014|I saw you open my Snap 👌|open saw snap you
450845159794966528|36.15282696|-86.78028746|tinachew|Tue Apr 01 04:00:37 +0000 2014|. @marcscibilia gets better and better every time. How is that even possible? (29) @ The High Watt http://t.co/QnvgFQRbRz|and better even every gets high how possible that the time watt
450845159807524864|34.33038|-82.3895095|BangBangBraden|Tue Apr 01 04:00:37 +0000 2014|@kaykayy_24 at Wofford|wofford
450845159899418624|37.92117289|-121.6911007|keeeevviiinnn|Tue Apr 01 04:00:37 +0000 2014|CAPITALIZE|capitalize
450845160012648448|39.83006966|-84.88579025|JesusFJimenezPI|Tue Apr 01 04:00:37 +0000 2014|Started making calls for area boys golf preview today; Found out new coach at Cambridge City Lincoln is Phil Renforth|area boys calls cambridge city coach for found golf lincoln making new out phil preview renforth started today
450845160025227264|34.7366306|-92.2804429|Best_MANN_iCnBe|Tue Apr 01 04:00:37 +0000 2014|When I've been drinkin' my mood changes quickly.|been changes drinkin mood quickly when
450845160088555520|28.18651924|-82.63947854|sebasss____|Tue Apr 01 04:00:37 +0000 2014|Am I the only one up 😂😳|one only the
450845160109535232|34.77878|-77.4128277|mizz_fitzz|Tue Apr 01 04:00:37 +0000 2014|My boys :) So sad the pics blurry http://t.co/6H8ykXIcGQ|blurry boys pics sad the
450845160138481665|25.7314061|-100.3419333|Crizag83|Tue Apr 01 04:00:37 +0000 2014|@iddicoello y el cake?...|cake
450845160264708096|40.85496995|-73.86296625|RachellCastlee|Tue Apr 01 04:00:37 +0000 2014|He knows I hate memes and he tags me anyways|and anyways hate knows memes tags
450845160281108481|38.92811045|-94.35398136|mynamez_kim|Tue Apr 01 04:00:37 +0000 2014|@BrentRivera #Brent #Brent #Brent http://t.co/b7mVAlLKc4|#brent
450845160335605760|29.63299629|-95.54119279|josephedward_|Tue Apr 01 04:00:37 +0000 2014|If I dnt go to the Yankees vs Astros game Ima be pissed bro!|astros bro dnt game ima pissed the yankees
450845160440479745|29.6761185|-98.1364881|kirksjc|Tue Apr 01 04:00:37 +0000 2014|Shit. Bedtime|bedtime shit
450845160515960832|41.47484211|-81.78797368|PaliThunder21|Tue Apr 01 04:00:37 +0000 2014|April Mubarak|april mubarak
450845160520163329|32.90054487|-80.67112609|_JustChantelle|Tue Apr 01 04:00:37 +0000 2014|I'm So Weird . I Will Literally Stare At Kela For No Reason Lol .|for kela literally lol reason stare weird will
450845160575107072|28.3248188|-81.368899|ItsCabrera|Tue Apr 01 04:00:37 +0000 2014|Exactly what I want rn. Dont make it any more complicated than it needs to be. http://t.co/xE9SqK9ykY|any complicated dont exactly make more needs than want what
450845160641789952|32.6181378|-117.05679435|dearsilviaaa|Tue Apr 01 04:00:37 +0000 2014|Holy shit Taco Bell 😍😍😍|bell holy shit taco
450845160738660352|35.84934451|-86.35728726|TaylorDay1122|Tue Apr 01 04:00:37 +0000 2014|I'm sooooo proud of my @FlyingWithClair ! 😍|proud sooooo
450845162336296961|40.62889033|-111.80949492|PaigeB_1|Tue Apr 01 04:00:37 +0000 2014|I love @BabySiii ❤️😘 http://t.co/pGwKuBKRQp|love
450845162348879872|40.49194195|-85.61210847|_babysia|Tue Apr 01 04:00:37 +0000 2014|“@killalorddee: I score 🙋🏀, you strip 👅💦😏. You Score 🙋🏀, I drop something 💦👅😏" http://t.co/DNjcOVnDJL” 😩😍😍|drop killalorddee score something strip you
450845162399215616|45.5547604|-94.1501334|McBizzy|Tue Apr 01 04:00:37 +0000 2014|Thank U "@AtEaze808: Murder inc had a good run while they were on, just like G-Unit &amp; Dipset. Relevant today or not, classics are classics."|are ateaze808 classics dipset good had inc just like murder not relevant run thank they today unit were while
450845162487291904|39.18216422|-84.85248475|realistdp|Tue Apr 01 04:00:37 +0000 2014|Brianna isnt basic #aprilfools|#aprilfools basic brianna isnt
450845162512859136|42.44456735|-71.00357928|MattDeDom|Tue Apr 01 04:00:37 +0000 2014|I follow so many people that could be the face of @ShitPussiesSay #manup #cryonline|#cryonline #manup could face follow many people that the
450845162663460864|34.15532379|-117.45782072|LadiiSongz23|Tue Apr 01 04:00:37 +0000 2014|@phlyguyCT ima roll lol jk have fun!|fun have ima lol roll
450845162743160832|35.20555251|-97.44940625|SheridanBetts|Tue Apr 01 04:00:37 +0000 2014|@madcow_betts bring me some Wednesday|bring some wednesday
